id,experiences_offered,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_response_rate_binned,host_verification_binned,perceived_quality
1775719,none,Lizzie,2012-04-11,inlondon,within a day,f,t,t,Islington,N19,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,98.0,150.0,20.0,4,10.0,2,30,2 months ago,29,59,89,364,9,2013-12-18,2016-12-28,9.0,8.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.23,Very Good,MoreThan4,Bad
12489012,none,Jing,2016-04-17,inlondon,within an hour,f,t,t,Islington,N1,f,Apartment,Private room,6,1.0,1.0,1.0,Real Bed,115.0,200.0,45.0,4,12.0,1,1125,2 days ago,10,21,25,25,54,2016-05-03,2017-03-01,9.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,5.29,Very Good,MoreThan4,Bad
3051371,business,Marianne,2014-05-14,inlondon,within a day,f,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,250.0,30.0,1,0.0,3,40,6 days ago,8,12,23,32,7,2015-05-01,2017-01-02,10.0,10.0,9.0,10.0,10.0,9.0,f,strict,f,f,1,0.31,Very Good,Equals4,Bad
6720665,none,Stefano,2015-06-01,inlondon,within a few hours,f,t,t,Islington,N1,f,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,33.0,100.0,5.0,1,10.0,2,1125,today,18,44,74,349,23,2015-09-18,2017-02-01,10.0,9.0,10.0,9.0,9.0,9.0,f,strict,f,f,3,1.29,Good,Equals4,Bad
34575,business,Mish,2010-06-21,inlondon,a few days or more,f,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,150.0,50.0,2,15.0,3,730,today,24,26,56,331,16,2013-06-30,2017-01-05,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,t,t,1,0.36,Bad,Equals4,Good
7502797,none,Sabrina,2015-06-15,inlondon,within an hour,t,t,t,Islington,EC1R,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,178.0,250.0,80.0,1,0.0,2,1125,today,0,0,0,0,67,2015-09-26,2017-02-26,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,3.82,Very Good,Equals4,Good
3478101,business,Lynx,2013-04-14,inlondon,within an hour,f,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,79.0,100.0,20.0,1,0.0,2,14,5 months ago,29,59,89,364,5,2014-09-25,2015-09-18,7.0,9.0,9.0,8.0,6.0,7.0,f,strict,f,f,12,0.17,Very Good,Equals4,Bad
11560701,none,Tom,2015-05-21,inlondon,within a few hours,f,t,t,Islington,N1,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,149.0,495.0,75.0,1,0.0,3,1125,today,0,0,0,0,3,2016-05-16,2016-09-29,9.0,9.0,8.0,8.0,10.0,8.0,t,strict,f,f,711,0.31,Good,Equals4,Bad
26482,none,Paulo,2010-04-19,inlondon,within an hour,f,t,t,Islington,N1,t,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,134.0,150.0,67.0,4,0.0,2,1125,6 days ago,24,54,84,352,48,2010-11-10,2017-02-23,9.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,5,0.62,Very Good,MoreThan4,Bad
14706488,none,Isabelle,2015-05-10,inlondon,within an hour,f,t,t,Islington,EC1V,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,200.0,20.0,1,0.0,3,10,6 weeks ago,28,58,88,88,3,2016-09-22,2016-11-22,10.0,8.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,0.55,Very Good,MoreThan4,Bad
8790512,none,Rosie,2015-10-08,inlondon,a few days or more,f,t,f,Islington,N1,t,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,115.0,150.0,30.0,1,0.0,2,1125,a week ago,21,29,46,276,79,2015-10-16,2017-02-16,9.0,9.0,10.0,9.0,10.0,9.0,f,strict,f,f,1,4.68,Bad,LowerThan4,Bad
12215807,none,Chris,2016-03-29,inlondon,within a few hours,t,t,t,Islington,N7,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,89.0,70.0,68.0,2,15.0,2,1125,4 days ago,10,21,21,25,15,2016-04-18,2016-11-27,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,1.4,Very Good,MoreThan4,Good
15359120,none,Gemma,2016-10-04,inlondon,within an hour,f,t,f,Islington,N4,t,House,Private room,2,2.0,1.0,1.0,Real Bed,54.0,200.0,15.0,1,10.0,1,7,4 weeks ago,27,57,87,264,12,2016-11-13,2017-02-05,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,3,3.21,Good,LowerThan4,Good
809235,none,Andrea,2012-11-27,inlondon,within an hour,t,t,t,Islington,EC1R,f,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,99.0,200.0,20.0,1,30.0,1,90,a week ago,26,56,86,361,41,2013-01-19,2017-02-02,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.82,Very Good,Equals4,Bad
3692548,none,Helena,2014-07-24,inlondon,within a few hours,t,t,t,Islington,N16,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,65.0,200.0,50.0,2,15.0,3,1125,2 months ago,0,0,0,0,12,2016-06-10,2017-01-13,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,2,1.34,Very Good,Equals4,Bad
12081057,none,Marise,2013-09-19,inlondon,within a few hours,f,t,t,Islington,N5,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,250.0,20.0,1,0.0,2,1125,2 weeks ago,1,1,9,71,8,2016-04-20,2017-01-02,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,0.75,Very Good,Equals4,Good
5115514,none,Jehane,2014-05-14,inlondon,within an hour,t,t,t,Islington,N1,t,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,100.0,15.0,1,0.0,1,14,today,1,28,58,333,21,2015-09-16,2017-01-05,9.0,9.0,9.0,10.0,10.0,9.0,f,moderate,f,f,1,1.18,Very Good,MoreThan4,Bad
5657722,none,A & Y,2013-09-07,inlondon,within an hour,f,t,t,Islington,EC1V,t,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,99.0,300.0,25.0,2,10.0,1,14,today,10,37,67,342,183,2015-04-27,2017-02-20,9.0,10.0,9.0,10.0,9.0,9.0,f,strict,f,f,5,8.1,Very Good,Equals4,Bad
6665983,none,Lesley,2014-09-29,inlondon,within a day,t,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,500.0,40.0,1,0.0,2,1125,3 weeks ago,29,59,78,329,40,2015-07-28,2017-01-03,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,2,2.05,Very Good,Equals4,Good
1423035,none,Angela,2013-07-09,notinlondon,within a few hours,f,t,t,Islington,N19,t,House,Entire home/apt,16,2.5,4.0,4.0,Real Bed,345.0,1.0,195.0,8,25.0,5,1125,today,30,60,90,365,42,2013-10-07,2016-09-17,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.01,Very Good,Equals4,Good
3295420,social,Bart,2012-07-31,inlondon,within an hour,f,t,t,Islington,N7,t,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,99.0,200.0,50.0,1,0.0,2,1125,today,0,17,47,319,11,2015-04-28,2017-02-19,9.0,8.0,9.0,9.0,8.0,9.0,f,strict,t,t,13,0.49,Good,MoreThan4,Bad
2639215,none,Martin,2012-08-21,inlondon,within a few hours,f,t,f,Islington,N7,f,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,50.0,400.0,20.0,1,10.0,2,1125,a week ago,30,60,90,365,6,2014-07-28,2016-05-29,8.0,9.0,10.0,9.0,10.0,8.0,f,moderate,f,f,1,0.19,Very Good,LowerThan4,Bad
1459886,romantic,Jenny,2013-07-30,inlondon,within a few hours,f,t,f,Islington,WC1X,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,203.0,60.0,2,50.0,3,1125,today,27,57,87,87,5,2013-09-04,2016-08-19,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.12,Very Good,LowerThan4,Good
13503328,none,Chloe,2012-02-17,inlondon,within an hour,f,t,t,Islington,N1,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,135.0,300.0,45.0,4,15.0,3,1125,today,17,27,48,146,3,2016-07-02,2016-08-30,9.0,9.0,9.0,8.0,9.0,9.0,t,moderate,f,f,3,0.37,Good,MoreThan4,Bad
5245772,none,Stephen,2011-10-27,inlondon,within an hour,f,t,t,Islington,N5,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,42.0,65.0,10.0,1,0.0,3,90,a week ago,0,0,0,248,18,2015-04-20,2017-02-18,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.79,Very Good,MoreThan4,Good
16401124,none,Hafren,2015-08-11,inlondon,within a day,f,t,t,Islington,N1,f,Boat,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,100.0,20.0,2,20.0,1,1125,yesterday,17,30,52,229,7,2017-01-14,2017-02-26,9.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,2,4.2,Medium,Equals4,Bad
12337792,none,Emily,2011-04-06,inlondon,within a few hours,f,t,f,Islington,WC1X,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,200.0,50.0,1,0.0,3,1125,2 weeks ago,2,32,62,322,4,2016-04-28,2016-11-24,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,3,0.39,Very Good,Equals4,Good
14172550,none,Zona,2016-07-25,inlondon,within a few hours,f,t,f,Islington,N1,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,30.0,1,15.0,1,1125,1 week ago,29,59,89,89,4,2016-07-28,2016-12-24,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,0.55,Very Good,LowerThan4,Good
4472681,social,Isabel,2014-06-30,inlondon,within a few hours,f,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,350.0,30.0,2,0.0,2,1125,2 weeks ago,0,0,0,0,10,2014-12-28,2015-08-17,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,2,0.38,Good,Equals4,Good
6963192,none,Robson,2014-05-07,inlondon,within a day,f,t,t,Islington,N19,t,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,65.0,100.0,20.0,1,0.0,1,1125,4 weeks ago,18,41,56,331,31,2015-07-09,2017-02-17,9.0,8.0,9.0,8.0,9.0,9.0,t,strict,f,f,8,1.54,Medium,Equals4,Bad
9060339,none,Ian,2015-10-23,inlondon,within an hour,t,t,t,Islington,N1,f,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,160.0,250.0,40.0,3,0.0,3,30,3 days ago,4,7,7,7,40,2015-11-06,2016-12-31,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2.47,Very Good,MoreThan4,Good
15612397,none,Marcelo,2014-12-23,inlondon,within an hour,f,t,t,Islington,N1,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,300.0,35.0,2,12.0,1,11,5 days ago,0,12,24,296,20,2016-11-04,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,12,4.96,Good,MoreThan4,Good
2765443,family,Janis,2014-03-24,inlondon,within a few hours,f,t,f,Islington,N19,t,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,160.0,650.0,40.0,5,25.0,3,1125,5 weeks ago,0,0,1,154,5,2014-08-03,2016-07-17,8.0,6.0,9.0,8.0,8.0,8.0,f,strict,f,f,2,0.16,Very Good,LowerThan4,Bad
7355590,none,Richard,2015-07-15,notinlondon,within a few hours,f,t,f,Islington,N1,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,250.0,66.0,1,0.0,2,1125,today,10,10,10,231,31,2016-06-20,2017-02-28,10.0,10.0,9.0,9.0,10.0,9.0,f,strict,f,f,1,3.6,Very Good,Equals4,Bad
8141029,none,Romen,2012-09-19,inlondon,within a few hours,t,t,t,Islington,EC1V,f,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,45.0,150.0,20.0,1,0.0,5,1125,today,0,28,58,333,19,2016-01-31,2016-12-10,9.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,1.43,Very Good,MoreThan4,Good
13913,business,Alina,2009-11-16,inlondon,within an hour,f,t,f,Islington,N4,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,40.0,100.0,20.0,1,17.0,1,29,4 months ago,29,59,87,362,10,2010-08-18,2016-03-05,10.0,10.0,9.0,10.0,8.0,9.0,f,moderate,f,f,4,0.13,Very Good,Equals4,Good
15217559,none,Leora,2014-02-27,inlondon,within a few hours,f,t,t,Islington,EC1R,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,700.0,60.0,2,10.0,1,1125,yesterday,5,23,49,134,26,2016-10-16,2017-02-27,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,5,5.57,Very Good,Equals4,Good
5911412,none,Filumena,2015-04-06,notinlondon,within a day,f,t,t,Islington,N5,f,House,Entire home/apt,7,1.0,4.0,5.0,Real Bed,300.0,250.0,50.0,1,0.0,2,1125,2 months ago,8,19,26,136,12,2015-08-01,2017-01-01,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,0.62,Very Good,Equals4,Good
12465009,none,Sean And Anna,2014-04-30,inlondon,within an hour,f,t,t,Islington,EC1R,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,160.0,250.0,35.0,1,10.0,4,1125,a week ago,22,37,37,221,6,2016-05-25,2017-01-27,9.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.63,Very Good,Equals4,Bad
15610515,none,Gemma,2016-10-04,inlondon,within an hour,f,t,f,Islington,N4,f,House,Private room,2,1.0,1.0,1.0,Real Bed,45.0,200.0,15.0,1,10.0,1,1125,4 weeks ago,8,9,39,314,8,2016-10-25,2017-01-10,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,3,1.83,Good,LowerThan4,Good
3781511,none,Sarah,2012-03-18,inlondon,within an hour,f,t,t,Islington,N19,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,150.0,15.0,1,0.0,2,17,4 days ago,0,0,0,14,19,2014-09-15,2017-02-26,9.0,9.0,9.0,10.0,9.0,9.0,f,strict,f,f,1,0.63,Very Good,MoreThan4,Bad
4338431,none,Leora,2014-02-27,inlondon,within a few hours,f,t,t,Islington,EC1R,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,700.0,60.0,2,10.0,3,1125,yesterday,3,8,9,65,51,2014-11-15,2017-02-22,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,5,1.82,Very Good,Equals4,Good
2634436,family,Carolina,2014-03-24,notinlondon,within a few hours,t,t,f,Islington,N19,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,120.0,40.0,1,0.0,2,1125,5 months ago,0,0,0,149,23,2014-05-26,2016-07-12,10.0,10.0,9.0,10.0,9.0,9.0,f,strict,f,f,1,0.68,Very Good,LowerThan4,Good
5266824,none,Marianne,2013-01-24,inlondon,within an hour,f,t,t,Islington,EC1V,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,149.0,200.0,46.0,2,10.0,1,1125,today,18,28,45,276,15,2015-02-21,2016-06-25,8.0,8.0,8.0,9.0,9.0,8.0,t,strict,f,f,1,0.61,Good,Equals4,Bad
1452916,none,Richard,2013-07-02,inlondon,within a few hours,f,t,t,Islington,N1,t,House,Private room,2,1.5,1.0,2.0,Real Bed,110.0,250.0,20.0,2,0.0,1,3,4 days ago,30,60,90,365,5,2013-08-14,2016-11-27,9.0,9.0,10.0,10.0,10.0,8.0,f,moderate,f,f,2,0.12,Good,Equals4,Bad
6446037,none,Maria,2013-03-05,inlondon,within a few hours,f,t,t,Islington,N7,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,70.0,49.0,2,0.0,1,1125,3 months ago,0,25,55,330,31,2015-07-16,2016-09-17,9.0,9.0,9.0,9.0,10.0,9.0,f,moderate,f,f,1,1.56,Very Good,Equals4,Bad
6826328,none,Natalie,2015-06-14,inlondon,within a day,f,t,t,Islington,N19,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,150.0,25.0,1,0.0,7,14,3 weeks ago,0,1,5,37,10,2016-02-29,2016-10-05,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,0.81,Very Good,MoreThan4,Good
15883308,none,Hubertus,2016-11-08,inlondon,within an hour,f,t,f,Islington,N1,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,80.0,100.0,25.0,2,20.0,1,28,6 days ago,15,34,47,47,6,2016-11-20,2017-02-26,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.71,Good,LowerThan4,Good
14034502,none,Dipen,2016-07-11,notinlondon,within an hour,t,t,t,Islington,EC1M,t,Apartment,Private room,6,2.0,2.0,2.0,Real Bed,185.0,150.0,55.0,4,15.0,2,2147483647,yesterday,8,17,21,249,21,2016-08-14,2017-02-27,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,3.1,Very Good,MoreThan4,Good
2237720,none,Lauren,2014-01-08,inlondon,a few days or more,f,t,t,Islington,N19,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,34.0,80.0,5.0,1,10.0,2,4,4 months ago,24,54,84,84,9,2016-05-16,2016-10-24,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.92,Bad,Equals4,Good
4763707,romantic,Oliver,2011-11-21,inlondon,within a day,f,t,t,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,200.0,35.0,1,0.0,1,28,3 days ago,0,0,0,229,4,2015-01-05,2015-11-03,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,0.15,Very Good,MoreThan4,Bad
11663714,none,Ruth,2016-01-05,inlondon,within a day,f,t,f,Islington,N7,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,100.0,15.0,2,10.0,1,1125,yesterday,8,21,30,34,7,2016-05-29,2016-10-30,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,0.75,Very Good,LowerThan4,Bad
9181508,none,Carol,2011-03-15,inlondon,within a few hours,t,t,t,Islington,WC1X,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,99.0,500.0,50.0,2,15.0,2,1125,3 months ago,0,0,0,0,4,2015-12-07,2016-01-05,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,3,0.26,Good,MoreThan4,Good
7346264,none,Miguel,2014-05-28,inlondon,within an hour,f,t,t,Islington,EC1V,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,100.0,25.0,1,0.0,2,30,today,0,0,0,0,87,2015-08-22,2017-02-25,10.0,10.0,10.0,10.0,9.0,9.0,t,strict,f,f,2,4.65,Very Good,Equals4,Bad
10623067,none,Laura,2014-06-22,inlondon,within a few hours,f,t,t,Islington,N19,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,250.0,15.0,2,15.0,1,1125,yesterday,3,3,32,303,7,2016-03-23,2016-11-06,10.0,9.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,0.61,Very Good,Equals4,Bad
14161980,none,Ella,2012-10-18,inlondon,within a few hours,f,t,t,Islington,N4,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,500.0,25.0,2,15.0,1,1125,5 days ago,8,15,23,23,7,2016-09-05,2017-01-29,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.16,Very Good,Equals4,Good
12981420,none,Camelia,2012-01-13,inlondon,within an hour,f,t,f,Islington,N7,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,110.0,100.0,50.0,4,10.0,7,28,4 days ago,29,59,89,364,3,2016-07-03,2016-10-30,9.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,9,0.37,Very Good,Equals4,Bad
6559364,business,Alfredo,2012-06-24,inlondon,within an hour,f,t,t,Islington,N7,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,250.0,50.0,1,0.0,5,1125,5 days ago,0,0,0,12,56,2015-08-17,2017-02-26,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,18,2.97,Very Good,MoreThan4,Good
3365015,none,David,2014-06-19,inlondon,within an hour,f,t,t,Islington,N1,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,123.0,1.0,30.0,2,15.0,2,360,today,5,19,46,298,68,2014-08-01,2017-02-26,9.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,3,2.15,Very Good,MoreThan4,Bad
9311107,none,Caroline,2015-11-06,inlondon,within an hour,f,t,f,Islington,N7,t,Apartment,Entire home/apt,8,1.0,2.0,4.0,Real Bed,165.0,100.0,15.0,1,0.0,1,1125,2 days ago,18,28,53,285,34,2016-01-02,2017-02-18,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,2,2.38,Very Good,LowerThan4,Good
2218929,none,Julia,2012-11-17,inlondon,within a few hours,f,t,t,Islington,N8,f,House,Private room,2,1.0,1.0,2.0,Real Bed,28.0,150.0,10.0,1,19.0,1,1125,2 months ago,29,59,89,364,8,2016-09-25,2017-01-02,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,8,1.49,Good,MoreThan4,Bad
3017811,none,Cristina,2012-10-08,inlondon,within a few hours,f,t,t,Islington,EC1R,f,Loft,Entire home/apt,3,2.0,0.0,1.0,Real Bed,120.0,200.0,20.0,1,30.0,2,15,2 months ago,30,60,90,365,3,2014-06-28,2014-09-15,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.09,Very Good,Equals4,Good
6950991,none,Igor & Deborah,2013-07-08,inlondon,within a day,t,t,f,Islington,EC1R,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,185.0,100.0,60.0,4,25.0,90,1125,4 days ago,0,0,0,62,37,2015-09-13,2016-12-04,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,2.06,Very Good,LowerThan4,Good
17018211,none,C & G,2012-09-27,inlondon,within an hour,f,t,t,Islington,EC1V,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,49.0,120.0,15.0,1,0.0,1,30,today,10,14,28,109,3,2017-02-07,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,3.0,Very Good,Equals4,Good
527808,none,Grace,2012-06-10,inlondon,within a few hours,f,t,t,Islington,N7,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,100.0,20.0,1,0.0,7,100,3 weeks ago,10,38,55,271,21,2014-06-21,2017-01-07,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,0.64,Very Good,Equals4,Good
9309511,none,"Aurelie, Alban, Eva, Sophie, Steph",2010-03-30,inlondon,within a few hours,f,t,t,Islington,N7,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,109.0,200.0,55.0,1,0.0,1,1125,3 days ago,5,5,5,15,7,2015-12-17,2016-12-30,9.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,94,0.47,Very Good,Equals4,Bad
350011,family,Laura And Kamilo,2011-07-05,inlondon,within a few hours,f,t,t,Islington,N7,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,350.0,60.0,2,0.0,2,1125,6 weeks ago,0,0,0,31,13,2012-04-12,2017-01-08,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.22,Very Good,Equals4,Good
5887667,romantic,Sarah,2013-12-30,inlondon,a few days or more,f,t,t,Islington,N1,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,120.0,200.0,30.0,2,20.0,14,1125,4 weeks ago,0,0,0,258,4,2015-08-17,2016-12-18,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.21,Bad,Equals4,Good
4655009,none,Dimitris,2013-06-19,inlondon,within an hour,f,t,f,Islington,N1,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,94.0,100.0,40.0,1,0.0,4,1125,3 days ago,4,10,10,10,5,2015-08-20,2017-01-03,10.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.27,Very Good,LowerThan4,Good
7340687,none,Ceri,2013-04-02,inlondon,within a few hours,f,t,t,Islington,N5,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,79.0,300.0,30.0,1,0.0,2,1125,2 weeks ago,0,4,4,8,6,2015-09-23,2017-01-01,8.0,7.0,9.0,9.0,9.0,9.0,t,flexible,f,f,1,0.34,Very Good,Equals4,Bad
6424179,none,Markand,2015-05-16,inlondon,within an hour,f,t,t,Islington,WC1X,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,190.0,200.0,35.0,1,0.0,4,180,yesterday,7,18,34,72,4,2015-06-16,2016-08-15,10.0,10.0,10.0,9.0,9.0,10.0,t,strict,f,f,1,0.19,Very Good,Equals4,Good
2885063,romantic,Mark,2011-08-20,inlondon,within a day,f,t,t,Islington,EC1V,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,150.0,45.0,1,0.0,1,444,today,20,34,49,81,101,2014-05-07,2017-02-04,8.0,8.0,9.0,9.0,8.0,8.0,f,strict,f,f,10,2.93,Good,Equals4,Bad
4982102,romantic,Rachel,2014-01-26,inlondon,within a few hours,f,t,f,Islington,N5,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,400.0,30.0,2,30.0,3,1125,2 weeks ago,0,8,8,142,15,2015-02-08,2016-09-20,10.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.6,Medium,LowerThan4,Good
787209,none,Tapio,2012-11-14,inlondon,within a day,f,t,f,Islington,EC1V,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,200.0,30.0,1,0.0,2,60,5 weeks ago,0,2,28,280,8,2013-01-04,2016-12-29,9.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.16,Very Good,Equals4,Good
6983536,none,Mady,2015-05-14,inlondon,within a few hours,f,t,f,Islington,N1,t,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,130.0,150.0,35.0,1,0.0,2,1125,4 days ago,12,14,32,276,11,2015-06-28,2016-04-04,8.0,9.0,9.0,9.0,9.0,7.0,f,strict,f,f,6,0.54,Medium,LowerThan4,Bad
